steam_id_hash,degree,clustering,betweenness,in_largest_component,inventory_log,cs2_hours,country
43fee211fee88af8,1,0.0,0.0,True,2.847812143477369,2412.75,BR
39a6b6d43b6120d8,1,0.0,0.0,True,2.192770226986839,479.4666666666666,
e7de50d8d5126e6c,1,0.0,0.0,True,3.997466487245613,4794.116666666667,BR
cc14e061f21d3a72,1,0.0,0.0,True,0.0,0.0,BR
d9300ca31f89310a,1,0.0,0.0,True,0.0,5001.166666666667,AF
e7defc3549b0cc2c,1,0.0,0.0,True,0.0,2563.6666666666665,
8e4a79ec4ed826ea,1,0.0,0.0,True,0.0,1074.4333333333334,BR
3ce56a606a19db0c,1,0.0,0.0,True,0.7839015438284094,3646.183333333333,
0b98dbb03a4c07cb,1,0.0,0.0,True,1.3428648031925547,4350.033333333334,IT
447bb984a9fc1859,1,0.0,0.0,True,4.919177683607421,5630.416666666667,BR
d762b2beca7056e4,1,0.0,0.0,True,3.6656108271745818,4087.0,BR
d9fe66ba5c7fe721,1,0.0,0.0,True,4.301494223781961,263.95,
533503d65cb1a316,1,0.0,0.0,True,4.612542940317504,610.4333333333333,BR
e27e5e4418f5a22b,1,0.0,0.0,True,0.4252677354043441,3858.366666666667,CU
12daaf0143f9d381,1,0.0,0.0,True,2.3398808777377424,2778.2833333333333,BR
148dc81715659bdb,1,0.0,0.0,True,1.4609379041156565,5704.666666666667,BR
57fcf4e4432124d9,1,0.0,0.0,True,0.4762341789963716,849.7666666666667,BR
4570163956143df2,1,0.0,0.0,True,0.0,599.7166666666667,
fb425b14a6a4fcfb,1,0.0,0.0,True,0.0,8423.65,BR
e9c6cf3e8b7942a2,1,0.0,0.0,True,0.0,5219.066666666667,BR
8038c00c2066be69,1,0.0,0.0,True,0.0,415.8,CA
124062d2fa9d579a,1,0.0,0.0,True,4.335982696172475,1899.75,
d047bb91157a5545,1,0.0,0.0,True,3.314913013065143,620.95,
461d88dfb7ebdbba,1,0.0,0.0,True,2.3664984187376983,1100.55,
810964c8ef58d42d,1,0.0,0.0,True,0.048790164169432,2457.15,BR
bf36802755247e0f,1,0.0,0.0,True,3.657646751682838,567.6,BR
da63849e5ec75754,1,0.0,0.0,True,2.203869120054888,2504.0333333333333,BR
42d935e10fc35a06,1,0.0,0.0,True,3.5225296668296804,488.81666666666666,
3d22d5abd98b25c2,1,0.0,0.0,True,0.0,506.73333333333335,
15786a13fdba9943,1,0.0,0.0,True,5.594934403057397,1751.7,
b131ceb8cba8e1cc,1,0.0,0.0,True,3.03735394824481,1632.6166666666666,BR
807813a0ab4d66a0,1,0.0,0.0,True,0.0,5359.5,BR
a9cf1efcbe18b906,1,0.0,0.0,True,0.0,816.6,BR
4d6e1038763fd0a0,1,0.0,0.0,True,0.0,55.516666666666666,BR
1fb4fd9ddec25f27,1,0.0,0.0,True,0.0,0.0,AX
d4d2a76c8f4f1a27,1,0.0,0.0,True,0.0,2111.616666666667,BR
f825ef006a029151,1,0.0,0.0,True,1.1216775615991057,4618.35,BR
669cddb6c540ec08,1,0.0,0.0,True,0.0,1150.9333333333334,
641b27b701d67e65,1,0.0,0.0,True,0.9162907318741552,2201.2,BR
1029ca61b1ccbbdf,1,0.0,0.0,True,5.101937452503042,2049.5,BR
06451a0f313c0a20,1,0.0,0.0,True,0.0,39.36666666666667,BR
194095b3dacf1424,1,0.0,0.0,True,3.586015818654697,5201.133333333333,BR
a41fcce8dd34d557,1,0.0,0.0,True,0.0,454.4166666666667,BR
0764a5d49395ab8e,1,0.0,0.0,True,4.466712392840524,2853.1,BR
86d2d18cf58e6311,1,0.0,0.0,True,3.099190981922221,0.0,
11c9d21d4bc4c0ea,1,0.0,0.0,True,0.0,5970.366666666667,BR
aa5b6e5600f9fc92,1,0.0,0.0,True,0.0,1.45,BR
ef1705bb61dedf70,1,0.0,0.0,True,0.0,3209.333333333333,BR
4490703b7ca8f28d,1,0.0,0.0,True,0.0,0.0,BR
7c9ddf916e0aca03,1,0.0,0.0,True,1.5769147207285403,2076.333333333333,BR
42a469b0c0a12c19,1,0.0,0.0,True,1.0784095813505905,570.2833333333333,BR
00e88f4f34ea8ca9,1,0.0,0.0,True,0.6151856390902334,1536.6833333333334,BR
95e354cb565ea453,1,0.0,0.0,True,1.0224509277025458,876.9333333333333,BR
d757058b674af76d,1,0.0,0.0,True,0.9082585601768908,1821.6833333333332,BR
1b6ee046a9cf067d,1,0.0,0.0,True,0.0,10.35,BR
eacf4eb4ea6044ca,1,0.0,0.0,True,2.135349173618132,1522.0833333333333,BR
ca2ebc623be83206,1,0.0,0.0,True,0.3646431135879093,216.83333333333331,BR
9fe6dc0639ae86a2,1,0.0,0.0,True,0.0,0.0,BR
3216a01d4598178d,1,0.0,0.0,True,0.0,0.7,
62a2a431c39f21ad,1,0.0,0.0,True,0.0,321.6166666666667,
90f91588df0d7f24,1,0.0,0.0,True,0.0,73.73333333333333,BR
b2a9fa8d57dea83d,1,0.0,0.0,True,0.0,395.4666666666666,BR
a5ee7a1295199d69,1,0.0,0.0,True,0.0,4639.516666666666,BR
ff0a1e7d16371059,1,0.0,0.0,True,0.8109302162163288,1118.6333333333334,BR
62d716917b93f7b6,1,0.0,0.0,True,0.7561219797213337,6830.316666666667,BR
cbbc0ecefa33ec42,1,0.0,0.0,True,2.2752138961979136,428.03333333333336,BR
7a2d6b8301a1ea32,1,0.0,0.0,True,0.0,12.8,
4aa3e4c8d9078b4d,1,0.0,0.0,True,0.0295588022415444,2916.35,BR
78f997091729da33,1,0.0,0.0,True,4.874739203012945,12392.9,BR
7e136cabb45da3ff,1,0.0,0.0,True,2.613739521630969,0.0,
13d81c7e4edba738,1,0.0,0.0,True,4.107096246147264,1674.6666666666667,
4b1d1494e65e15bb,1,0.0,0.0,True,3.0402275134405423,0.0,BR
0113142e7e9e57b0,1,0.0,0.0,True,0.5364933705145685,3190.45,BR
90e322e610b97bfb,1,0.0,0.0,True,0.0,961.5166666666668,BR
80a6071e6346cdf8,1,0.0,0.0,True,0.0,18.15,NC
8ddea8f41d56d481,1,0.0,0.0,True,0.0,3334.616666666667,BR
c1735ee8321d9b6b,1,0.0,0.0,True,0.0,284.5,BR
5ac87b993ef6eb3d,1,0.0,0.0,True,3.678323940174419,2333.8166666666666,BR
8fe6b7fcbda0c1c9,1,0.0,0.0,True,2.547098670044448,4847.933333333333,BR
e1af848b24e3b404,1,0.0,0.0,True,1.599387576580599,1994.5,BR
0565e034a2fd073d,1,0.0,0.0,True,0.0,159.1,BR
686dc07b53f062fa,1,0.0,0.0,True,0.0295588022415444,20.416666666666668,BR
2c3648ab694cbf38,1,0.0,0.0,True,2.175887439948088,2455.55,BR
42dfa9be094a580c,1,0.0,0.0,True,3.175968323856924,189.9333333333333,CZ
f25e9058a928e504,1,0.0,0.0,True,0.4054651081081644,2482.45,BR
17bebd63e50ca928,1,0.0,0.0,True,0.2390169004704999,1769.3166666666666,BR
61bd12ebc72785cd,1,0.0,0.0,True,0.3148107398400335,587.6666666666666,AR
8b9ca2dcd767bf6c,1,0.0,0.0,True,0.0,0.0,BR
aaa6fb16f350b460,1,0.0,0.0,True,0.0,72.11666666666666,BR
237b8011a9140150,1,0.0,0.0,True,0.0,5669.65,
c39bcc5c57192cf3,1,0.0,0.0,True,0.0,3818.3166666666666,BR
687b9f7028a1df6f,1,0.0,0.0,True,0.0,7477.533333333334,BR
7498af7d67daa3b2,1,0.0,0.0,True,0.0,3976.5833333333335,
6b05bb4c160ddb4f,1,0.0,0.0,True,0.0,0.0,BR
721f9cff609741e9,1,0.0,0.0,True,0.0,2187.1,BR
af9a729cbc9e9848,1,0.0,0.0,True,0.0,0.0,
1a3768603174be6d,1,0.0,0.0,True,0.0,1028.2333333333331,
